iso3,country,employment_in_industry,year,indicator,indicator.label,note_source.label
PRT,Portugal,35.21,1998,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,34.35,1999,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,34.44,2000,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,33.45,2001,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,33.33,2002,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,32.66,2003,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,31.06,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,30.39,2005,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,30.31,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,30.24,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,28.99,2008,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,27.8,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,27.26,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,26.85,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,25.15,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,23.7,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,23.86,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,24.35,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,24.5,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,24.74,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,24.85,2018,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,30.95,1995,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: March | Age coverage - minimum age: 14 years old
ROU,Romania,31.52,1996,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
ROU,Romania,30.3,1997,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.77,1998,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,27.06,1999,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,25.79,2000,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,25.85,2001,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.59,2002,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.14,2003,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,31.06,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,30.45,2005,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,30.71,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,31.41,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,31.6,2008,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,30.02,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.32,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.56,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.21,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.28,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.93,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.46,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.88,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,30.12,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,30.03,2018,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
RUS,Russian Federation,33.96,1995,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
RUS,Russian Federation,32.55,1996,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
RUS,Russian Federation,30.01,1997,EMP_TIND_NOC_RT,Share of industry in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,29.13,1998,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October | Age coverage - maximum age: 72 years old
RUS,Russian Federation,29,1999,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,29.24,2000,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,30.18,2001,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,30.17,2002,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,30.23,2003,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,29.63,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,29.56,2005,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,29.25,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,29.16,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,28.97,2008,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,27.46,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Age coverage - maximum age: 72 years old"
RUS,Russian Federation,27.74,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,27.45,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,27.77,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,27.73,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,27.52,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,27.18,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,26.95,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,26.97,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,26.81,2018,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,26.92,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October
SRB,Serbia,27.58,2005,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October
SRB,Serbia,29.3,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October
SRB,Serbia,29.45,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October
SRB,Serbia,26.19,2008,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,25.29,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,25.58,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,26.8,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,26.46,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,25.86,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,24.66,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,24.46,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,24.42,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,25.3,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,26.9,2018,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SVK,Slovakia,38.88,1995,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD
SVK,Slovakia,39.54,1996,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD
SVK,Slovakia,39.29,1997,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: OECD
SVK,Slovakia,39.44,1998,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,38.43,1999,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,37.24,2000,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,37.05,2001,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,38.15,2002,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,38.09,2003,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,39.12,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,38.75,2005,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,38.79,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,39.37,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,40.12,2008,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,37.92,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,37.11,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,37.48,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,37.53,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,35.82,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,35.44,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,36.1,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,36.46,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,37.16,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,36.52,2018,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,43.08,1995,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: May
SVN,Slovenia,41.91,1996,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,40.38,1997,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,39.34,1998,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,37.68,1999,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,37.41,2000,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,38.2,2001,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,38.5,2002,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,36.87,2003,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,35.96,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,36.89,2005,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,35.33,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,34.85,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,34.96,2008,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,32.98,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,32.45,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,31.5,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,30.81,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,30.88,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,30.75,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,31.62,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,32.91,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,33.05,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,33.13,2018,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,25.45,1995,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,25.85,1996,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,25.51,1997,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,25.86,1998,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,24.99,1999,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,24.36,2000,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,23.69,2001,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,22.93,2002,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,22.57,2003,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,22.35,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,21.98,2005,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,21.85,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,21.57,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,21.23,2008,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,20.09,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,19.85,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,19.84,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,19.54,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,19.05,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,18.5,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,18.17,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,18.08,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,18.07,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,18.06,2018,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TJK,Tajikistan,17.92,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
TJK,Tajikistan,15.63,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),Age coverage - maximum age: 75 years old
TUR,Turkey,22.26,1995,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,22.9,1996,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,24.12,1997,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,23.61,1998,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,22.76,1999,EMP_TIND_NOC_RT,Share of industry in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,26.77,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,26.75,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,25.3,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,26.22,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,26.46,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,26.03,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,26.39,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,27.86,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,27.23,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,26.78,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,26.54,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,26.66,2018,EMP_TIND_NOC_RT,Share of industry in total employment (%),Repository: Eurostat special tabulation
UKR,Ukraine,28,1995,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
UKR,Ukraine,26.38,1996,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
UKR,Ukraine,24.57,1997,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
UKR,Ukraine,23.82,1998,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
UKR,Ukraine,22.6,1999,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
UKR,Ukraine,20.81,2000,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
UKR,Ukraine,26.32,2001,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,25.18,2002,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,24.58,2003,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,24.56,2004,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,24.25,2005,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,24.23,2006,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,23.93,2007,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,23.43,2008,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,25.71,2009,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,25.49,2010,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,25.56,2011,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,25.72,2012,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,24.81,2013,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,26.14,2014,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,24.69,2015,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,24.24,2016,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,24.3,2017,EMP_TIND_NOC_RT,Share of industry in total employment (%),"Employment definition: Including subsistence workers | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UZB,Uzbekistan,19.11,1995,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
UZB,Uzbekistan,19.23,1996,EMP_TIND_NOC_RT,Share of industry in total employment (%),NA
