iso3,country,participation_rate,year,indicator,indicator.label,note_source.label
RUS,Russian Federation,68.642,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,68.5099,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,68.8841,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,69.1408,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,69.5421,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,62.7607,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,62.8634,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,55.5,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Data reference period: October
SRB,Serbia,53.5,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Data reference period: October
SRB,Serbia,51.04,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Data reference period: October
SRB,Serbia,50.99,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
SRB,Serbia,51.4911,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,49.1282,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,46.9376,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,46.4459,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,46.6987,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,48.4703,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,51.9415,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,51.5889,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,53.3267,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,53.9703,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,54.4913,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
SVK,Slovakia,59.824,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
SVK,Slovakia,60.148,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
SVK,Slovakia,59.674,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
SVK,Slovakia,59.3085,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.3381,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.7566,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,60.4772,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.7358,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,60.0777,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,60.0984,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.4903,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.1448,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,58.8488,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.3043,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,58.8721,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,58.9949,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,58.7671,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.2101,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.2846,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.3523,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.6447,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,60.0519,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.9475,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.7863,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,58.73,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Data reference period: May
SVN,Slovenia,57.5115,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,58.333,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.594,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.8834,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.4111,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.6685,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,58.1075,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,56.4465,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,58.9704,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.2483,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.2954,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.6964,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.4885,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.4373,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.1718,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.9241,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.543,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.2465,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.6738,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.3176,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,56.5958,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,58.4261,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,58.8108,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,50.046,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,50.3544,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,50.8116,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,51.1026,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,51.6142,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,52.7709,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,52.0924,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,53.773,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,54.9354,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,55.8517,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,57.0913,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,57.9453,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,58.5774,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,59.3689,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,59.4951,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,59.6102,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,59.6789,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,59.746,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,59.3629,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,58.9285,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,58.8277,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,58.5157,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,58.1109,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
ESP,Spain,57.9193,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,69.0895,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,61.3082,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,60.7886,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,60.1846,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,60.8788,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,60.4067,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,62.7387,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,62.6639,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,62.7544,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,62.5364,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,62.8654,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,63.3519,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,63.6866,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,63.9349,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,63.3105,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,70.5334,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,70.9358,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,71.1333,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,71.502,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,71.955,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,72.0013,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,72.0928,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,72.7239,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
SWE,Sweden,73.1791,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TJK,Tajikistan,30.3,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
TJK,Tajikistan,63.05,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Population coverage: Excluding armed forces and/or conscripts
TJK,Tajikistan,41.9409,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: ILO-STATISTICS - Micro data processing
TUR,Turkey,54.125,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,53.734,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,52.553,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,52.796,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,52.7,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,49.948,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,49.822,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,49.577,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,48.331,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,46.306,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,46.431,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: OECD
TUR,Turkey,45.523,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,45.5434,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,46.1911,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,47.0644,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,48.1325,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,49.309,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,49.3801,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,50.294,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,50.493,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,51.2427,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,51.9654,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,52.79,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
TUR,Turkey,53.1634,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
UKR,Ukraine,68.74,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 70 years old
UKR,Ukraine,67.68,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 74 years old
UKR,Ukraine,59.5,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 74 years old
UKR,Ukraine,63.2,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 70 years old
UKR,Ukraine,62.71,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
UKR,Ukraine,62.57,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 70 years old
UKR,Ukraine,62.33,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 70 years old
UKR,Ukraine,61.97,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Age coverage - maximum age: 70 years old
UKR,Ukraine,62.17,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,55.81,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
UKR,Ukraine,56.24,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
UKR,Ukraine,63.3,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,63.7,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,64.3,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,64.6,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,65,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,62.36,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,62.36,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,62.15,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,62,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),"Employment definition: Including subsistence workers | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
GBR,United Kingdom,61.575,1995,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.6874,1996,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.861,1997,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.7606,1998,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.6744,1999,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.9144,2000,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.5477,2001,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.7931,2002,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.8779,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,61.8829,2004,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.2717,2005,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.6888,2006,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.5239,2007,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.7623,2008,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.562,2009,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.3512,2010,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.3261,2011,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.4748,2012,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.6103,2013,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.6745,2014,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.7424,2015,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.9199,2016,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,62.882,2017,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
GBR,United Kingdom,63.0795,2018,EAP_DWAP_NOC_RT,Labour force participation rate (%),Repository: Eurostat special tabulation
UZB,Uzbekistan,37.4,2003,EAP_DWAP_NOC_RT,Labour force participation rate (%),NA
