iso3,country,emp_pop_ratio,year,indicator,indicator.label,source.label
KAZ,Kazakhstan,61.931,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,61.621,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,61.911,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,63.186,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,63.677,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,63.695,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,63.413,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,63.849,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,64.271,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,64.896,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,65.652,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,65.427,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,66.272,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,66.567,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,66.74,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,66.941,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,67.302,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,67.421,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,67.48,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,67.467,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KAZ,Kazakhstan,67.339,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KAZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,61.072,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,59.835,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,59.499,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,58.622,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,58.936,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,59.442,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,59.213,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,56.29,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,57.648,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,58.247,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,59.588,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,60.251,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,59.856,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,59.227,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,58.474,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,58.545,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,59.033,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,58.541,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,57.31,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,57.374,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,57.693,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,57.175,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,57.403,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
KGZ,Kyrgyzstan,57.157,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",KGZ - ILO - ILO modelled estimates
LVA,Latvia,48.786,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,47.534,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,51.005,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,50.321,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,49.6,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,48.088,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,48.547,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,49.805,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,50.094,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,50.55,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,51.517,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,54.859,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,56.559,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,56.733,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,49.567,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,47.493,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,49.144,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,50.825,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,52.402,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,52.938,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,54.295,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,54.875,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,55.936,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LVA,Latvia,56.249,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LVA - ILO - ILO modelled estimates
LTU,Lithuania,50.891,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,51.379,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,52.53,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,52.545,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,52.932,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,50.545,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,48.841,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,50.52,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,52.405,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,51.033,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,51.505,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,52.043,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,53.215,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,52.651,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,48.852,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,46.817,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,48.947,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,50.384,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,51.423,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,52.786,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,53.859,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,55.769,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,56.604,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LTU,Lithuania,57.346,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LTU - ILO - ILO modelled estimates
LUX,Luxembourg,48.824,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,49.142,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,49.715,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,49.783,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,50.815,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,52.12,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,51.866,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,52.452,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,51.242,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,51.332,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,52.337,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,52.663,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,52.764,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,52.224,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,54.344,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,54.496,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,54.067,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,55.034,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,54.879,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,55.572,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,55.404,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,54.318,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,55.009,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
LUX,Luxembourg,54.936,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",LUX - ILO - ILO modelled estimates
MLT,Malta,45.988,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.197,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.271,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.459,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.503,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.965,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.919,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.671,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.031,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,44.724,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,45.023,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,45.241,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.072,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.396,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.057,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,46.659,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,47.71,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,48.393,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,49.42,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,50.569,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,51.273,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,52.074,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,52.336,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MLT,Malta,52.215,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MLT - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",48.717,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",47.462,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",47.175,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",46.259,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",45.696,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",46.853,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",47.069,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",46.921,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",46.072,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",45.759,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",44.876,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",43.488,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",43.218,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",42.347,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",39.927,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",38.623,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",39.493,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",38.482,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",39.346,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",39.708,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",42.474,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",41.004,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MDA,"Moldova, Republic of",40.615,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
