iso3,country,employment_in_agriculture,year,indicator,indicator.label,note_source.label
NLD,Netherlands,3.2,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.98,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.88,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.77,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.48,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.46,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,1.92,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.11,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.14,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.08,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,2.05,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
NLD,Netherlands,1.9,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,22.61,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
POL,Poland,22.11,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
POL,Poland,20.59,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,18.67,2000,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,19.2,2001,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,19.63,2002,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,18.2,2003,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,17.6,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,17.37,2005,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,15.79,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,14.74,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,13.96,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,13.28,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,13.05,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,12.9,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,12.57,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,11.99,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,11.47,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,11.5,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,10.54,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,10.18,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
POL,Poland,9.57,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,11.48,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,12.2,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,13.28,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,13.93,1998,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,12.79,1999,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,12.68,2000,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,13.17,2001,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,12.63,2002,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,12.97,2003,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,12.3,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,12.05,2005,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,11.91,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,11.84,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,11.44,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,11.45,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,11.2,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,10.21,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,10.81,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,10.23,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,8.65,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,7.53,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.91,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.4,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,6.04,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,40.33,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: March | Age coverage - minimum age: 14 years old
ROU,Romania,37.96,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
ROU,Romania,40.87,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,41.98,1998,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,44.01,1999,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,45.2,2000,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,44.43,2001,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,37.71,2002,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,37.68,2003,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,32.57,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,32.29,2005,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,30.6,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.53,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.7,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.09,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,31.01,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.25,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.71,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.25,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.35,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,25.59,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,23.1,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,22.78,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,22.31,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
RUS,Russian Federation,15.72,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
RUS,Russian Federation,15.27,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
RUS,Russian Federation,12.16,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,11.69,1998,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October | Age coverage - maximum age: 72 years old
RUS,Russian Federation,15.01,1999,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,14.49,2000,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,12.04,2001,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,11.34,2002,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,10.8,2003,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,10,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,10.14,2005,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,9.88,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,8.86,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,8.53,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,8.43,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Age coverage - maximum age: 72 years old"
RUS,Russian Federation,7.75,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,7.69,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,7.33,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,6.99,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,6.72,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,6.71,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,6.72,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,5.9,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,5.88,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,24.02,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October
SRB,Serbia,23.32,2005,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October
SRB,Serbia,20.54,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October
SRB,Serbia,20.81,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October
SRB,Serbia,25.02,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,23.83,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,22.32,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,21.22,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,20.96,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,21.29,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,19.86,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,19.41,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,18.61,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,17.22,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,15.93,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SVK,Slovakia,9.19,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD
SVK,Slovakia,8.9,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD
SVK,Slovakia,9.17,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: OECD
SVK,Slovakia,8.14,1998,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,7.25,1999,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,6.93,2000,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,6.26,2001,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,6.59,2002,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,6,2003,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,5.08,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,4.74,2005,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,4.38,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,4.21,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.96,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.59,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.23,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.08,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.24,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.31,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.5,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.18,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.89,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.71,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.29,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,10.43,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: May
SVN,Slovenia,10.22,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,12.11,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,12.02,1998,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,10.81,1999,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.54,2000,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.83,2001,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.6,2002,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.38,2003,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.67,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.07,2005,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.54,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.78,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.55,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.07,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.78,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.56,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.35,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.46,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.57,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,6.99,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,4.98,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,5.53,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,5.45,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.49,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.25,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.24,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.05,1998,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.99,1999,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.9,2000,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.64,2001,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.52,2002,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.54,2003,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.48,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.31,2005,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.22,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.24,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.11,2008,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.17,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.1,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,1.98,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.05,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.02,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,1.96,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,2.02,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,1.87,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,1.82,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,1.69,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TJK,Tajikistan,55.49,2004,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
TJK,Tajikistan,52.92,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Age coverage - maximum age: 75 years old
TUR,Turkey,43.4,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,42.85,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,40.76,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,40.54,1998,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,41.43,1999,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,24.06,2006,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,23.48,2007,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,22.95,2009,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,23.7,2010,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,24.16,2011,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,23.56,2012,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,22.92,2013,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,21.09,2014,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,20.41,2015,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,19.5,2016,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,19.38,2017,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,18.43,2018,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),Repository: Eurostat special tabulation
UKR,Ukraine,22.49,1995,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
UKR,Ukraine,21.93,1996,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
UKR,Ukraine,22.07,1997,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
UKR,Ukraine,22.64,1998,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
UKR,Ukraine,22.73,1999,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
UKR,Ukraine,23.4,2000,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),NA
UKR,Ukraine,20.85,2001,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,20.63,2002,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,20.36,2003,EMP_TAGR_NOC_RT,Share of agriculture in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
