iso3,country,employment_in_services,year,indicator,indicator.label,note_source.label
PRT,Portugal,50.86,1998,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,52.86,1999,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,52.88,2000,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,53.38,2001,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,54.04,2002,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,54.37,2003,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,56.64,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,57.56,2005,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,57.78,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,57.92,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,59.57,2008,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,60.75,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,61.55,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,62.94,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,64.04,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,66.07,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,67.49,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,68.12,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,68.59,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,68.86,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
PRT,Portugal,69.11,2018,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.72,1995,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: March | Age coverage - minimum age: 14 years old
ROU,Romania,30.52,1996,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
ROU,Romania,28.83,1997,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.25,1998,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,28.92,1999,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29,2000,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,29.73,2001,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,32.71,2002,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,33.18,2003,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,36.37,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,37.25,2005,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,38.69,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,39.06,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,39.69,2008,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,40.89,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,40.67,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,42.18,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,42.08,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,42.46,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,42.72,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,45.96,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,47.02,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,47.1,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,47.66,2018,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
RUS,Russian Federation,49.98,1995,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
RUS,Russian Federation,52.18,1996,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
RUS,Russian Federation,57.83,1997,EMP_TSRV_NOC_RT,Share of services in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,59.18,1998,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October | Age coverage - maximum age: 72 years old
RUS,Russian Federation,55.99,1999,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,56.27,2000,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,57.78,2001,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,58.5,2002,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,58.97,2003,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,60.37,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,60.3,2005,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,60.87,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,61.98,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,62.5,2008,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,64.11,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Age coverage - maximum age: 72 years old"
RUS,Russian Federation,64.51,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,64.86,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,64.91,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,65.28,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,65.76,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,66.11,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,66.34,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,67.13,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,67.31,2018,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,48.94,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October
SRB,Serbia,49.1,2005,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October
SRB,Serbia,50.16,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October
SRB,Serbia,49.74,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October
SRB,Serbia,48.68,2008,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,50.7,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,52.01,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,51.98,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,52.58,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,52.85,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,55.48,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,56.13,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,56.96,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,57.48,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,57.17,2018,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SVK,Slovakia,51.87,1995,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD
SVK,Slovakia,51.57,1996,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD
SVK,Slovakia,51.55,1997,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: OECD
SVK,Slovakia,52.42,1998,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,54.32,1999,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,55.8,2000,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,56.67,2001,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,55.25,2002,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,55.82,2003,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,55.57,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,56.32,2005,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,56.75,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,56.4,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,55.91,2008,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,58.48,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.64,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.42,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,59.22,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,60.86,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,61.05,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,60.69,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,60.63,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,60.13,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,61.19,2018,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,46.37,1995,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: May
SVN,Slovenia,47.74,1996,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,47.22,1997,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,48.2,1998,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,51.19,1999,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,52.41,2000,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,50.86,2001,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,51.25,2002,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,54.07,2003,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,53.3,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,53.58,2005,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,54.68,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,54.27,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,56.04,2008,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,57.41,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,58.37,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.45,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,60.32,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,60.17,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,59.09,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,60.17,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,61.31,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,60.83,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,60.78,2018,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,71.01,1995,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,70.82,1996,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,71.11,1997,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,71,1998,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,71.95,1999,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,72.68,2000,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,73.44,2001,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,74.39,2002,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,74.77,2003,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,75.1,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,75.43,2005,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,75.64,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,75.83,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,76.22,2008,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,77.41,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,77.8,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,77.75,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,77.89,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,78.37,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,78.98,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,79.16,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,79.4,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,79.61,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,79.75,2018,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TJK,Tajikistan,26.2,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
TJK,Tajikistan,31.06,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),Age coverage - maximum age: 75 years old
TUR,Turkey,34.35,1995,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,34.27,1996,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,35.13,1997,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,35.85,1998,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,35.81,1999,EMP_TSRV_NOC_RT,Share of services in total employment (%),Data reference period: October | Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,49.17,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,49.77,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,51.75,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,50.07,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,49.38,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,50.42,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,50.69,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,51.06,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,52.37,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,53.72,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,54.08,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,54.9,2018,EMP_TSRV_NOC_RT,Share of services in total employment (%),Repository: Eurostat special tabulation
UKR,Ukraine,14,1995,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
UKR,Ukraine,14.4,1996,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
UKR,Ukraine,14.34,1997,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
UKR,Ukraine,13.99,1998,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
UKR,Ukraine,14.34,1999,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
UKR,Ukraine,13.31,2000,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
UKR,Ukraine,52.83,2001,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,54.19,2002,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,55.05,2003,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,55.74,2004,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,56.39,2005,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,58.16,2006,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,59.4,2007,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,60.72,2008,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,53.49,2009,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,53.6,2010,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,53.78,2011,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,53.88,2012,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,55.18,2013,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,59.09,2014,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,60.05,2015,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,60.16,2016,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,60.3,2017,EMP_TSRV_NOC_RT,Share of services in total employment (%),"Employment definition: Including subsistence workers | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UZB,Uzbekistan,34.86,1995,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
UZB,Uzbekistan,35.11,1996,EMP_TSRV_NOC_RT,Share of services in total employment (%),NA
