iso3,country,employment_in_employers,year,indicator,indicator.label,note_source.label
ROU,Romania,1.29,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.21,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,0.91,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.07,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.19,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.4,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.31,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.57,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.69,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.61,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.46,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.33,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.42,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.32,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.19,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.24,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.27,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.14,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.12,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.03,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.05,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
ROU,Romania,1.05,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
RUS,Russian Federation,0.39,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,0.4,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: March | Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.23,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.16,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October | Age coverage - maximum age: 72 years old
RUS,Russian Federation,0.87,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,0.92,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.34,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.3,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.15,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.3,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.28,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.22,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.39,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.49,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 72 years old
RUS,Russian Federation,1.34,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Age coverage - maximum age: 72 years old"
RUS,Russian Federation,1.27,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,1.23,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,1.17,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,1.28,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,1.33,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,1.29,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,1.28,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,1.35,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,1.45,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,4.96,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October
SRB,Serbia,4.23,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October
SRB,Serbia,4.5,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October
SRB,Serbia,4.18,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October
SRB,Serbia,4.36,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.56,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.62,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.86,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.89,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.78,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.57,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.77,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.34,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.31,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,3.59,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: ILO-STATISTICS - Micro data processing
SVK,Slovakia,1.98,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
SVK,Slovakia,1.95,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
SVK,Slovakia,2.3,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
SVK,Slovakia,2.53,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.32,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.53,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.69,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.34,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.67,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.41,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.23,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.1,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.12,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.2,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.42,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.57,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.51,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.03,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.13,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.23,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.12,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.19,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,3.2,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVK,Slovakia,2.92,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.63,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: May
SVN,Slovenia,3.45,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.12,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.54,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.67,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.68,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.74,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.55,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.2,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.46,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.27,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.58,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.31,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.17,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.35,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.76,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.59,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.41,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.26,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.48,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.55,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.67,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.82,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SVN,Slovenia,3.79,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.88,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,4.12,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,4.18,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,4.05,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,4.11,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.94,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.73,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.75,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.75,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.65,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.92,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.9,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.91,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.77,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.76,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.92,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.67,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.77,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.81,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.61,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.58,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.64,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.6,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
SWE,Sweden,3.52,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TJK,Tajikistan,0.41,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 75 years old
TUR,Turkey,5.14,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,5.29,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,5.55,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,4.97,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,4.68,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,5.13,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),Population coverage: Excluding armed forces and/or conscripts
TUR,Turkey,5.68,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,5.74,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,5.9,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,5.68,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,5.32,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,5.16,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,4.99,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,4.63,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,4.53,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,4.42,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,4.55,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,4.54,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
TUR,Turkey,4.46,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),Repository: Eurostat special tabulation
UKR,Ukraine,10.22,1995,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October | Age coverage - maximum age: 70 years old
UKR,Ukraine,10.88,1996,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October | Age coverage - maximum age: 70 years old
UKR,Ukraine,16.01,1997,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: October | Age coverage - maximum age: 70 years old
UKR,Ukraine,17.54,1998,EMP_TEER_NOC_RT,Share of employers in total employment (%),Data reference period: November | Age coverage - maximum age: 70 years old
UKR,Ukraine,7.81,1999,EMP_TEER_NOC_RT,Share of employers in total employment (%),Age coverage - maximum age: 70 years old
UKR,Ukraine,8.95,2000,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,9.63,2001,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,10.29,2002,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,10.93,2003,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,15.88,2004,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,17.72,2005,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,18.58,2006,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,18.93,2007,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,17.65,2008,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.01,2009,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.03,2010,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.07,2011,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.04,2012,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.02,2013,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.25,2014,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.23,2015,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.16,2016,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,0.88,2017,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Employment definition: Including subsistence workers | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,1.05,2018,EMP_TEER_NOC_RT,Share of employers in total employment (%),"Employment definition: Including subsistence workers | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
